"එසේම වේවා ,",0
"සිංහල සිනමාවට ලොකු සේවයක් මෙතුමියගෙන් ඉටු උනා. සුබ ගමන් ඔබට,",0
"කට ඇරලා හොඳට බලපන් ඇස් දෙක කටේද කියලා. ඇයි බන් තඩියට ලෝගෝ එකයි,",0
"එසේම වේවා..! ආතල්ම ලැබේවා..! 😁👊🏻 ,",0
"ලාච්චුවට දාලා වැහුවම ලෙඩේ හොද වෙයි...,",1
"බලපන් ලින්ක් එක,",0
"කාටද ? ,",0
"එළ කොල්ලෙක්නෙ...අපේ බන්දුවට තව දුසිම් භාගයක විතර දරු සුරතල් බලන්න වාසනාව ශක්තිය කික් එක ලැබේවා.,",0
"හැම එකාම එහෙම නෑ බන්. උන්ගේ පළාත් අනුව හැසිරෙන විදි වෙනස් වෙනවා. මම ඉන්දියන් සමාගමක වැඩ කරනනිසා කියන්නේ. හැබැයි බහුතරය එකයි. උඩින් මිතුරු යටින් හතුරු.,",0
"එසේම වේවා 🎉 ,",0
"සිය දිවි නසාගන්න අයට තමයි අපි වැඩියෙන්ම අනුකම්පා කරන්න ඕනි. කෙනෙක් සියදිවි නසාගන්නෙ එයාට තියෙන පීඩනය අන්තිමට පිට කරගන්න ක්‍රමයක් නැති වුණාම. කිසිම කෙනෙක් කැමැත්තෙන් එක් කරන්නෙ නෑ.  මෙයාට තිබ්බ ප්‍රශ්න මෙයා ළඟින් ආශ්‍රය කරපු අය හොඳටම දන්නවා ඇති. හැබැයි ඒ කව්රුවත් එයාගෙ හයියට ඉඳල නෑ කියල තමයි මට නම් පේන්නෙ. එක් හින්ද කව්රුත් හිතට ගන්න ඕනි තමන්ගෙ කාට හරි හිතට වද දෙන ප්‍රශ්නයක් උණාම ඒ මනුස්සයගෙ හයියට ඉන්න. ඒ මනුස්සයට හරි මාර්ගය පෙන්නන්න. එහෙම නොකර ඉඳලා පස්සෙ දුක්වෙලා වැඩක් නෑ.,",0
"අඩේ එකෙක් හයීයෙන් ඇවිල්ලා හැප්පුනානම්,",0
"මම කල්පනා කරන්නෙ අයියෝ කියන එකා කවුද කියල. හැම වක්‍යයක් ඉවරවෙද්දිම අයියෝ කියන්න පුරුදු වෙලා අයියෝ.... ,",0
"ක්‍රීඩා කරන අය දිහා බලන්න. පාසල් තරඟ වලින් දිනලා කොහොමහරි පිට රට තරඟෙකට යන්න තිබ්බොත් දහ අතේ ණය වෙලා අහල පහල මිනිස්සුන්ගෙන් ඉල්ලගෙන එහෙම නැත්නම් පාසල මුල් වෙලා සල්ලි එකතු කරල තමයි තරඟෙකට යවන්නෙ. එහෙම අතින් කයිට් කරගෙන පුරුදුවෙලා මෙඩල් එකක් ගත්තම එනව ඒකටනම් අයිතිවාසිකම් කියන්න කාලකණ්නි.,",0
"දැන් මහින්ද මාමාට සතුටු ඇති. අනේ වාසනාවන් පකිස්ථානෙයි,",0
"සුභ උදෑසනක් වේවා ප්‍රිය ක්‍රීඩාලෝලි මිතුරු මිතුරියනි...🌚 අද දවස ඔබ සැමට සාමයෙන්...කාමයෙන් පිරි දිනයක්ම වේවා!!!  ,",0
"කොහොම උනත් ක්‍රීඩකයෙක් ක්‍රීඩා කරන්නෙ රට වෙනුවෙන්. ඒක නිසා රටට කීර්තියක් අත්කරල දීපු ක්‍රීඩකයන්ට විශ්‍රාම වැටුපක් වත් හදල දෙන්න ඕනි. මොකද ක්‍රීඩාව තමයි එයාලගෙ රස්සාව. නැතිනම් හදිසියේ අනතුරකින් හරි වයසට ගිහින් හරි ක්‍රීඩාව කරන්න බැරි කාලෙකදි ඒ මනුස්සයට වහ බොන්න තමයි වෙන්නෙ.,",0
"මම කියුවේ මට දැනෙන විදිහ​. ස්වදේශිකයන්ට තහනම් කරපු එකක් එම රටේ දන්වීම් දැම්මට වැඩක් තියෙනවද​? අද කොල්ලුපිටියේ කැසිනෝ යන්නේ විදේශිකයෝ විතරක් නෙවෙයි. ලංකාවේ උන් ඕන තරම් යනවා. ඉතින් පනතකින් සම්මත වෙලා ඒක නවතින එක වරදක්ද​?,",0
"තමන්ට ගරු කරන ගැහැණියකට නිසි තැන දෙන්න ඒ ගැහැණියගේ ⁣ගෞරවය රකින්න..  එතකොට පිරිමිකම රැකේවි ❤️ ,",0
"අවුරුදු 5ක් පාර්ලිමේනතුවේ හිටපු ගොබ්බයෙකුට ජීවික කාලෙටම විශ්‍රාම වැටුපක් ගෙවනව නම් ඇයි මෙයාලට ගෙවන්න බැරි. අනික ක්‍රීඩකයො කියල ලක්ෂ ගානක් ඉන්නවයැ. 100ක් 200ක් ඇති. ඒ ටිකටවත් හරිහමන් වැටුපක් ගෙවන්න බැරිනම් වැඩක් තියෙනවද?,",0
"උඹ කියනවනම් හොර රහසේ කරගෙන යනවා කියාලා,",0
"කාටද දන්නෙ නෑ රිදුනෙ 😂😂😂 ,",0
"සක්විති නිදහස ලබා පිටව ගියා.... යකෝ පුදුම හු.... නේ.,",1
"අඩේ මට වෙලාවකට හිතෙනවා උඹ අර වෙල්හමයවත්ද කියලා. ඒ වගේ ලස්සන වචන සෙට් එකක් දෙන්නේ. නරකද නම වෙල්ගමට සුබ අනාගතයක් කියලා දාගත්තොත්?,",0
"සප්ත වර්ණ හිරු කිරණින් සප්ත ස්වර රැව් දේවා  සප්ත ගිරෙන් හිරු එනවිට මුළු ලොව ගීයක් වේවා ,",0
"මේ වගේ ළමයින්ගෙන් පළිගන්න කුහක එවුන් නම් ඕනි තරම් කැම්පස් වල ඉන්නවා. ඕනිම දේක පීඩනය දරාගන්න පුළුවන් සීමාවක් තියෙනවා. අනික මේ ළමයා හෘද රොිගියෙක්.,",1
"අපේ ඔෆිස් එකේ එකෙක් ඉන්නවා උදේ පානදර වැලක් බලලා තමයි වැඩ පටන් ගන්නේ. මට පේන්නේ ගොසිපත් ඒවගේ. ඒ මදිවට අපෙත් මෝල අවුස්සනාඅ. නරකම නෑ දවසම ප්‍රබෝධමත්ව ගතකරතෑකි.,",0
"රත්නපුර උන්ගේ අසහනේ ...අයියෝ සල්ලි... ,",1
"පිරිපුන් සහ මුහුණේ ඇති ආඩම්බර පෙනුම විය හැකියි. ඒත් පිරිපුන් බවෙන් වැඩ ගන්නා කොටස කොහොමද කිව නොහැකියි. ළඟදි කොහේ හෝ දැක්කා චරිතයට අවශ්‍ය විහට නිරුවත් විය යුතුයිද මොකක්ද එකකුත් කියලා තියෙනවා. අන්න එදායින් පස්සෙනම් අතීත කථා රඟපාල ඉවරයි දුලානියේ. ගොසිපා අන්තිම ෆොටෝ එකේ ගල පේන නිසා දැම්මේ කියලා දන්නවා. ඒත් ඊට වඩා පිරිපුන් ශරීර කූඩුව පේන එකක් දැම්මනම් මාතෘකාවට ගැලපෙයි මගෙ හිතේ. නැතිව අපේ අසහනෙට එහෙම නෙවෙයි ඕං හරිය​.,",0
"ප්‍රීතිමත් පොංගල් දිනයක් වේවා.. ,",0
"නැව ගිලුනත් බෑන් චූන් කියල ජීවත් වෙන්න ඕනි.,",0
"ඒක ඇත්ත බන්. ඛණිජ තෙල් එක කියන්නේ ලංවීම තමයි ලොකුම ණය කාරයා. ණය ගෙවලම නෑ ඒ නිසා කොහොමද ලාබ ලබන්නේ කියලා. ඒත් ඒකේ කවදාවත් තෙල් ගාණ අඩුවෙන්නේ නෑ කොච්චර ලෝක වෙළඳපළේ අඩු උනත්. එහෙමයි කියලා ලබන ලාබෙකුත් නෑ. ගෙන්නුවොත් ගෙන්නන්නේ බාල තෙල්. මේවා කවදා හදන්නද මන්දා. දූෂණය නැති රටට හිතැති පාලකයෝ ටිකක් ආවනම් මේ රට ලෝකේ පොහොසත්ම හොඳම රට වෙන්න මොනවද නැත්තේ. ඒත් එහෙම පාලකයෙක් මේ රටේ නැති එක අපේ අවාසනාව​.,",0
"විපක්ෂ නායක ගරු මහින්ද රාජපක්ෂ මැතිතුමාගේ තෛපොංගල් පණිවුඩය ,",0
"මෙහෙමයි වමෙන් ඉස්සර කරන්නෙ වමේ ඉඩ තියෙන හින්දනෙ. එ කියන්නෙ ඉස්සරහින් යන වාහනේ දකුණෙන් යන්නෙ. වාහන හරියට පාරෙ වමෙන් යනවනම් හදිස්සි මනුස්සයට දකුණෙන් ඉස්සර කරල යන්න පුළුවන්. කොළඹ ප්‍රධාන පාරවල් බලන්නකො හැටි.,",0
"චයිනිස් බඩු වලට කව්ද බන් වොරැන්ටි එන්නේ? අර ඇපල් එකට කියලා තිබ්බේ චීනෙක්. උඹලා ගණන් දීලා ෆෝන් ගන්නවා තාක්‍ෂණේ අළුත් උනාම පරණ එකේම ඉන්නවා ගාන වැඩියෙන් දීලා ගත්තු නිසා. අපි ගාණ අඩුවට බාල උණත් සුපිරිබඩු දෙනවා විසික් කරල අළුත් එකකට යන්න පුළුවන්නේ කියලා. හික්ස්.,",0
"හරි ! නියමයි .. ඒ අදහසට ගරු කරනවා සහ මම හිතන්නේ ත් වෙනස් වෙන්න ඕනි ඕක ,",0
"අනික පොලිසියෙන් හැංගිල ඉන්න එක තහනම් කරන්න ඕනි. පොලිසියට ට්‍රැපික් බයික් එකක් දීල තියෙන්නෙ ඒක ගහක් පිටිපස්සෙ තියල දඩ ගහන්න නෙමෙයි. ඒ බයික් එකේ පාරෙ එහාට මෙහාට යන්න ඕනි. එතකොට තමයි මිනිස්සු පිළිවෙලට යන්නෙ. දඩ ගහන එකෙන් වැඩක් නෑ වැරදි නැවතෙන්නෙ නැත්නම්.,",0
"(හිතෙන්:තනිකඩයට දුක නොහිතේවා),",0
"සුභ තයි පොංගල් දිනයක් වේවා වේ හා සකල ලෝ වැසි හින්දු ජනතාවට ,",0
"බටහිර ක්‍රෙම්ට කරපු අය මැරෙන්නෙ නැද්ද?,",0
"හෙව්වා බන් එක වීඩියෝ එකයි තියෙන්නේ හැම තැනම​. ඒත් ඒකේ ඉන්නේ ඒකි නෙවෙයි. ඒකත් හරියට අර චතුරිකාගේ එක වගේ තමයි ඒවගේ හැබැයි හොදට බැලුවම එයා නෙවෙයි,",0
"සුභ තෛයිපොන්ගල් දිනයක් වේවා! ,",0
"එහෙම කෝටා එකක් අවුරුද්දකට හම්බුවෙනවා. මේ කෑ ගහන්නෙ ඒක මදි කියල.,",0
"ඔව් ඔව් උන් අපේ සල්ලි වලින් ප්‍රාඩෝ,",0
"පිරිමියෙක්ට හදවතින්ම ගරු කරන්න..එතකොට ගැහැණියක් විදියට හොයන ගෞරවය නිසි තැන ලැබේවි..  ❤️ ,",0
"අනික ස්ථාන මාරු හම්බ වෙන්නෙ උන්ට විතරද?,",0
"කොමිෂන්,",0
"බද්දේගම මැතිවරණ කොට්ඨාසයේ යටලමත්ත කිරිමැටිබෙම්බඩ ග්‍රාම නිලධාරී වසමේ ඒදණ්ඩ වෙනුවට නව පාලමකට මුල්ගල් තැබීම. වියදම ලක්ෂ 300යි. ,",0
"අරූ ගියාට පස්සෙද කොහෙද වාහනේ අරන් තියෙන්නෙ...ගයාන් නංගිව බලා ගනියි දැන්...,",0
"කොහෙත් ඔහොම උන් ඉන්නව """,0
අනේ බොල ගවයො..ලංකාවෙ බලයෙ ඉන්නකොට පැරදුන එකම ජනාධිපති තොපේ පර්සි. මිනිහගෙ ලැජ්ජාවෙ තරම කියන්නෙ දැන් ඔය නිකංම නිකං මන්ත්‍රී පට්ටමක් අරගෙන උඹලා වගේ ගව වහල්ලු ටික කඩේ යවන්න ඔය ආයෙ ඇවිත් තියෙන්නෙ පාර්ලිමේන්තුවට...තොපි වගේ වහල්ලු ඉන්නකං විතරයි පර්සි දගලන්නෙ.,1
පුක හෝදන්නෙත් නෑ කියලා කියපං දැන් ඉතින්,1
ලංකාවේ කොල්ලොන්ට මැලේසියන්,0
පර්සි කියන්නෙ කිසිම ලැජ්ජාවක් නැති මිනිහෙක්ට...නැකැත් බලලා කෙලවිලා තවත් ලැජ්ජා නෑ මේ මනුස්සයට...,1
ඔවු ඔවු. හැබැයි ඊට වඩා ප්‍රසිද්දයි කිරි කට්ටට කැරි දාන පොඩි අප්පොලෑ වලවුව කීවම,1
හැබැයි මෙයානම් ඒකට අමතරව ලංකාවේ පුරවැසිකම අරගෙන පළතුරු කන්න වගේ හදන්නේ. කාබයිට් කෙසෙල් ගෙඩි හතර පහකවත් දැනටමත් රස බලලා වගේ මටනම් හිතෙන්නේ,0
ලොකු එක නොදී පල වහලා...තොපි වගේ ගවයො තමයි පර්සියට දෙකට නැමිලා කතිරෙ ගැහුවෙ,1
නෑ යකො අපෙ ගෙදර බැල්ලි කෙල්ල,0
මම කැමතිම නිළියක්. ඇත්තටම සිරියාවන්ත බොරු පඩ ෂෝ නැති,0
ලොකු එක නොදී පල ඩෝ...උඹ අහගනින් ඔය හොරිකඩ සේවා...,1
පුක පෙන්නන් නැති හින්දා අවුලක් නැද්ද අපේ හාමුදුරුවනේ? මේ කරන දේ හරිද?,1
කෙල්ලන් කොටට අඳින්නේ එහෙන් මෙහෙන් ඇඟ පෙන්වන්නේ කොල්ලන්ගේ ආකර්‍ෂනය ගන්න මිසක් වෙන මොකටද​? ඔසරියක් ඇඳලා යන ලස්සන කෙල්ලෙක්ට කොල්ලෝ නරක විහිළුකරන්නේ නෑ. හරියට ඒක (බැගී නැතුව​) ඇඳලා තියෙනවනම්,0
පින්තූර ටික දැක්කම දැක්කම ...ඒවායෙ ඉන්න ස්වාමීන් වහන්සේලා බොහෝ පුහුදුන් අය බව...මේවා බොරු ෂෝ විතරයි...එයාලා නිවනින් ගොඩාක් දුරයි කියලා...,0
උඹ මොන රූප සුන්දරී උනත් වැඩක් නෑ පුක ලොකුවට නැත්තම් ආයි පස්ස හැරිලා බලන්නේ නෑ 😂😂,1
මුන්ට කෙල්ලේ කියන්නත් බෑ,0
තේනුක විදානගම,0
පිදුරංගලදි පුක පෙන්නපු සිංහල කොල්ලොන්ට තිබ්බ නීතිය වෙහෙර උඩටම නැගපු තම්බි හැතිකරේට නැද්ද ??? (පුකෙ නිතිය) 😡😡😡,1
එන වෙලාවයි උඹ ඇඳන් එන එකයි කියලා තියපන්. මම සුරුවම පහුකරල යන්නේ. හවස 7.30 විතර වෙද්දි මම එතන ඇති. මගේ ඒරියල් එකනේ. :),0
අම'මප මෙහෙමත් ලංකාවක්,0
පුක පුක නොකිය රෝස මල කියන්නද😂😂 අනේ යනෝ හාලෝ යන්න,1
ලංකාවේ ඉතිහාසේ දන්න උන් ඡන්දේ ඉල්ල්නවද අන් ගොසිපෝ. මුන් එහෙම දන්නවනම් මේ රට මෙහෙම විනාස කරයිද​? ආසියානු පළාතේ එකක් ගැන කියන්නේ ආසියා කලාපයේ නෙවෙයි. ඒ කාලේ අපේ රටේ තිබ පළාතක් වෙන්ටෑ. මෝඩයෝ ඡන්දේ දුන්නට පබාට කැමැත්තෙන්,0
අපේ රටට නැති දෙයක් ඇති වුණා. කාලකණ්නි දේශපාලනය නිසා ආයිත් නැති වුනා. මොනවා වුණත් සාධාරණ බදු මුදලක් ගෙවලා කරගෙන යන්න තිබුණා. බදු නොගෙවපු එකනම් වැරදි තමා.,0
රෙන්ට නැති පුක,1
ආවේ මතට තිත​. යන්නේ තිතට මත​,0
අනේ බං මර්වියෝ........,0
හුත්තො 😂😂 ෆේක් එකක් 😂😂😂,1
සුබ අනාගතේ එන්ගලන්තේ ආරක්‍ෂක හේතූන් මත යන්නේ නෑ කියලා කැන්සල් කලේ,0
ගොං කථා නොකිය ඉඳිං...,1
පුක හපනවා අල්ලලා 😬😬😬,1
එම කැටයම දකින්න තිබ්බනම් හොඳයි. ඒත් ඕක ඔහොම කැළෑගතවුනේ නැත්නම් කූඩැල්ලන්ගෙන් බේරිලා,0
හොදයි. ලංකාවටම කෙලවුනත් ඔිකුන්ට වැඩක් නැහැ. වල් පරයො,1
බැල්ලි කෙල්ල,0
පුදුම විදිහට ගුවන් යානා කඩන් වැටෙන්නේ. අනේ මන්දා. මහා අපරාධ කරන එවුන් යන ඒවා වැටෙන්නේ නෑනේ. අනතුරින් මියගිය සැමට නිවන් සුව​....!,0
අමරයෝ .... තේ හිතන්නෙ දින්නා කියලද?,0
රෙණ්ට නැති පුක කොස් කොටන්නද? 🤔,1
මේ යන රැල්ලට එකට අමාරුවෙන් මාසික ලාබය රු16,0
නුගත් බලයට ඔනදෙයක් පාවාදෙන දේශපාලන හෙංචයියන් ලග දනින් වැදවැටෙන්නැ සහෝදරයා මැරැනත්,0
අපෙ බැල්ලි කෙල්ලගෙ නමත් පිංකි,0
ගොසිපත් එක්ක මේක කරන්න බෑ. ඉස්සෙල්ලා කොමෙන්ට් එකක් කොටල වටයක් ගිහින් නිකමට පෝස්ට් එක ආයෙත් බැලුවම මෙතන මෝල ඇවිස්සෙන ෆොටෝස් ටිකක් දාලා. දැන් නම් මටත් මේකිත් එක්ක මාස 3 සම්බන්ධයක් ඇති කරගන්න හිතෙනවා. ඒත් සුදු එවුන්ට කැමති නෑ කියනවනේ. තමන් එකට තම අතමය සෙලවිල්ල​,0
අපට මොනව නැතත් රට දියුනු වෙනවනමි හොදය්,0
ඒ අපෙ බැල්ලි යකෝ,0
ඒකියනේ විවාහ ගිවිසගෙන අත අරලා,0
අම්මපා... මූ කොලු කාරයෙක්ද? නෑ... ගෑනු පුලුටක්වත් නැති නිසා නිකමට ඇහුවේ......,1
සෝන ට්‍රෙන්ඩ් වෙන්න බම් ගෑනුන්ට බඩුව කිව්වෙ නෑනේ.ඉස්සරවෙලා පුතේ පූර්ව ලමාවිය සංවර්ධනය කරගෙන වරෙම් මගෙ අම්මා.🤗🤗🤗,1
අපේ උන්ට හිතෙන්නේ නැද්ද දන්නේ නෑ මේවගේ ප්‍රවෘත්ති කියන්න​. පුදුම තරඟයඤේ මේ දවස්වල තියෙන්නේ. සිරස හැමදේම කොපිකරන එකේ නේකඩ් නිවුස් කියහන්කෝ අපිට සිරසත් බලන්න​. හැබැයි මේ වගේ එල්ලෙන ඒවා නෙවෙයි කිරි ටොයියා කෙල්ලෝ හරිය​.,0
